"Data Source","World Development Indicators",

"Last Updated Date","2018-11-14",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Canada","CAN","Children in employment, wage workers, female (% of female children in employment, ages 7-14)","SL.WAG.0714.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Canada","CAN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.3199996948242","11.1999998092651","11.3800001144409","10.3999996185303","9.48999977111816","9.61999988555908","9.10000038146973","8.27999973297119","7.57999992370605","6.82999992370605","7.21999979019165","7.65999984741211","7.57000017166138","7.19000005722046","6.76000022888184","6.32000017166138","6.03999996185303","6.1399998664856","8.34000015258789","8.0600004196167","7.51000022888184","7.28999996185303","7.07000017166138","6.90999984741211","6.90999984741211","7","6.34000015258789",
"Canada","CAN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","4.69999980926514","5.90000009536743","6.40000009536743","6.30000019073486","5.59999990463257","5.40000009536743","6.90000009536743","7.08960008621216","8.0487003326416","8.37580013275146","7.52530002593994","7.53679990768433","7.60710000991821","11.0403003692627","12.0184001922607","11.3444004058838","10.5024995803833","9.5930004119873","8.81999969482422","7.76189994812012","7.54650020599365","8.13109970092773","","11.1969995498657","11.3768997192383","10.3951997756958","9.48890018463135","","9.10050010681152","8.27849960327148","7.58309984207153","6.82870006561279","","7.66480016708374","7.5738000869751","7.18529987335205","6.7581000328064","6.32030010223389","6.03609991073608","6.13710021972656","8.3439998626709","8.05550003051758","","7.29180002212524","7.07359981536865","6.9141001701355","6.9064998626709","6.99889993667603","6.33970022201538",
"Canada","CAN","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.8219995498657","12.0120000839233","11.9479999542236","10.8870000839233","9.80000019073486","9.89000034332275","9.24899959564209","8.52099990844727","7.82600021362305","6.94399976730347","7.52699995040894","8.125","7.93100023269653","7.48299980163574","7.0149998664856","6.52099990844727","6.38199996948242","6.57100009918213","9.52799987792969","8.79100036621094","7.95699977874756","7.71500015258789","7.49499988555908","7.3769998550415","7.46000003814697","7.67899990081787","6.77899980545044",
"Canada","CAN","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","6.5","7","6.80000019073486","5.80000019073486","5.59999990463257","6.19999980926514","6.417799949646","7.35900020599365","7.63679981231689","6.76959991455078","7.01039981842041","7.16359996795654","11.2475004196167","12.3427000045776","11.3699998855591","10.4530000686646","9.47010040283203","8.52750015258789","7.42920017242432","7.3730001449585","8.1628999710083","","12.0130996704102","11.9490995407104","10.8856000900269","9.79759979248047","","9.25179958343506","8.52340030670166","7.8274998664856","6.94250011444092","","8.12969970703125","7.93590021133423","7.47590017318726","7.01469993591309","6.52150011062622","6.38019990921021","6.56860017776489","9.53849983215332","8.79310035705566","","7.71600008010864","7.50439977645874","7.38479995727539","7.46070003509521","7.68030023574829","6.78140020370483",
"Canada","CAN","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.69200038909912","10.1920003890991","10.6780004501343","9.79800033569336","9.10999965667725","9.28999996185303","8.91899967193604","7.99100017547607","7.28599977493286","6.69399976730347","6.85699987411499","7.11600017547607","7.15199995040894","6.85200023651123","6.46500015258789","6.09100008010864","5.65199995040894","5.65100002288818","7.00099992752075","7.23999977111816","7.00699996948242","6.81500005722046","6.59600019454956","6.38700008392334","6.28999996185303","6.23899984359741","5.84899997711182",
"Canada","CAN","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","4.5","5.09999990463257","5.30000019073486","5.09999990463257","4.90000009536743","8.10000038146973","8.20590019226074","9.17070007324219","9.54660034179688","8.6923999786377","8.32880020141602","8.25609970092773","10.7433004379272","11.5626001358032","11.3092002868652","10.5691995620728","9.75679969787598","9.20429992675781","8.19019985198975","7.76739978790283","8.09130001068115","","10.1921997070313","10.6768999099731","9.79619979858398","9.11470031738281","","8.91849994659424","7.9867000579834","7.29330015182495","6.69469976425171","","7.12489986419678","7.1577000617981","6.85290002822876","6.46470022201538","6.09250020980835","5.64949989318848","5.65150022506714","7.01230001449585","7.23699998855591","","6.82189989089966","6.59730005264282","6.39039993286133","6.2859001159668","6.24009990692139","5.85020017623901",
"Canada","CAN","Share of youth not in education, employment or training, total (% of youth population)","SL.UEM.NEET.ZS","","","","","","","","","","","","","","","","","19.6793994903564","20.1679000854492","19.7600002288818","18.5478000640869","18.4463005065918","18.0352993011475","21.9561996459961","21.7460994720459","20.0746994018555","18.3453998565674","17.2628993988037","15.9079999923706","14.6183004379272","14.0226001739502","15.1731996536255","16.9008007049561","17.3836994171143","17.266300201416","16.6959991455078","16.0475006103516","16.2486000061035","15.8893003463745","15.2944002151489","14.2311000823975","13.8994998931885","13.3346004486084","13.2229995727539","13.1879997253418","13.0859003067017","12.7803001403809","12.3718996047974","12.316499710083","12.7440004348755","14.3576002120972","14.1023998260498","13.6183996200562","13.7885999679565","13.4770002365112","13.898099899292","13.8185997009277","13.4952001571655","12.581600189209",
"Canada","CAN","Share of youth not in education, employment or training, male (% of male youth population)","SL.UEM.NEET.MA.ZS","","","","","","","","","","","","","","","","","14.6159000396729","15.5483999252319","15.3224000930786","14.1464996337891","14.6680002212524","14.6494998931885","20.0037994384766","20.2560005187988","18.111400604248","16.5097007751465","15.6652002334595","14.0329999923706","12.8149995803833","12.2973003387451","13.7643995285034","16.5296001434326","16.8679008483887","16.6436996459961","15.8003997802734","14.9715003967285","15.2223997116089","14.4393997192383","14.3961000442505","13.4650001525879","13.1513004302979","12.9221000671387","12.9722995758057","13.4435997009277","13.1319999694824","12.7882995605469","12.4841003417969","11.8731002807617","12.7383003234863","15.3683004379272","14.6777000427246","13.8177995681763","14.0623998641968","13.5524997711182","14.382399559021","14.288800239563","14.0710000991821","13.0329999923706",
"Canada","CAN","Share of youth not in education, employment or training, female (% of female youth population)","SL.UEM.NEET.FE.ZS","","","","","","","","","","","","","","","","","24.8211002349854","24.8556995391846","24.2663993835449","23.0251007080078","22.2966003417969","21.4902992248535","23.9549007415771","23.2780990600586","22.1033992767334","20.2481002807617","18.9214000701904","17.8532009124756","16.486400604248","15.8060998916626","16.6308994293213","17.2849006652832","17.9193992614746","17.913200378418","17.6270008087158","17.1671009063721","17.3166007995605","17.4004993438721","16.2327003479004","15.0324001312256","14.6833000183105","13.7662000656128","13.4848003387451","12.9209995269775","13.0376996994019","12.7718000411987","12.2546997070313","12.7771997451782","12.75","13.3156995773315","13.5100002288818","13.4126996994019","13.5046997070313","13.3984003067017","13.391900062561","13.3250999450684","12.8895998001099","12.1056995391846",
